Review_Date,Author,Rating,Review_Title,Review,Review_Url
13 November 2020,Pistol219,10," Best CN
",Its very hard to actually narrow down a favorite Christopher Nolan Film. But I feel I watch this one most. And definitely has a great sense of humanity in it. So In my opinion this is My favorite of all his films,/review/rw4020992/?ref_=tt_urv
19 November 2014,summerloud,4," The most overrated movie on IMDb right now, a complete letdown
","If you saw ""sunshine"" and thought ""wow, good thing they had scientist advisers, this stuff is so plausible"", you will like ""interstellar"".",/review/rw4020992/?ref_=tt_urv
31 October 2020,Condemned-Soul,10," Thought-provoking, heart-wrenching, and thematically powerful, 'Interstellar' is Christopher Nolan's finest achievement: an epic sci-fi masterpiece.
","It's set in a future in which crop blights and dust storms threaten humanity's survival, and follows a group of astronauts on a daring mission to enter a wormhole in the hopes of finding a new home for mankind...",/review/rw4020992/?ref_=tt_urv
12 August 2018,AlsExGal,8," Good but a bit long
","This is a good sci-fi tale, if you can manage to sit for almost 3 hours, about a mission to save the planet from some disaster (either global warming, dust bowls, or whoever wins the next presidential election). Matthew McConaughey heads the mission, along with Anne Hathaway and a few others I hadn't seen before. They also have a neat robot named TARS. They fly off to find some previous scientists, who have entered a black hole and settled on several worlds possible for human habitation. Matt Damon plays one of the scientists.",/review/rw4020992/?ref_=tt_urv
10 November 2014,codickerson,10," One viewing may not suffice
","I saw this opening night (Thursday). I wanted the full monty. That means IMAX (I drove across town to get it). Wow! There are only a handful of films that have visually overwhelmed me and required a second go (or more). The first was 2001 A Space Odyssey. Star Wars Empire Strikes Back and Avatar come to mind for now. This was such a spectacle with a very complex script I'll admit I left the theater with a lot of questions. I knew it was a viscerally thrilling experience, I just couldn't fully explain the ending to my inquiring mind. I write this piece having seen this amazing film again four days later (No IMAX). OMG! I loved this movie even more tonight than four days ago. For me at least, it took two viewings for the grandeur of this project to reveal its power and intellectual reach. This is a science fiction film for the ages!",/review/rw4020992/?ref_=tt_urv
3 November 2015,bryno92,7," Highly Overrated
","Was this movie terrible? No, but for as much praise as it got, I'm astounded. The plot was ridiculous and unbelievable. That isn't what killed the movie however, it was the acting! Maybe the director wanted the actors to act that way, but every time they did something amazing, they barely acted surprised. It was as if it was all in a days work. This is the sole reason why I can't get myself to re- watch this movie. The visuals were amazing, but I'm more interested in plot lines and character development than pretty effects (call me old school, even though I'm in my 20's). The movie tries to be like 2001: A Space Odyssey, but falls short. 2 months after watching Interstellar, not much is retained in my memory (I had to re-read the ridiculous plot and re-watch a trailer to bring my memory back). Whereas 2001 I watched 6 or so months ago and remember most of it. ",/review/rw4020992/?ref_=tt_urv
14 November 2014,Mork_the_Borg,1," What a complete and utter waste of money
","This is weird... I love Science Fiction and I love astrophysics, but disliked everything about this movie. The start was extremely slow and it was hard to stay awake. The second half of the movie was somewhat better but felt like a very cheap rip-off of Space 2001. The movie just didn't do it for me at all and the acting was average. I'm totally flabbergasted that the average rating stands at 9 out of 10. Maybe audiences have lost the notion of quality, story-line, plot, acting, and uniqueness - as this movie doesn't have any of it. Ah well, I guess I'll just have to wait for the next SF movie and hope it will be somewhat better, because I am deeply disappointed by Interstellar as I expected so much more from a movie with an estimated budget of $165 million.",/review/rw4020992/?ref_=tt_urv
14 November 2014,Vishnu_nair,," Gem of a Movie!
","Interstellar, Another feather in Nolan's cap, This movie is surely one of the Nolan's finest blend, it had everything that makes you glued to the seats and those nail biting moments I can watch it again and have the same feeling as watching it for the first time, and don't be fooled by some idiots claiming that the movie is way too technical and you need to brush up your Physics before watching the movie, don't fall for this bullshit, the movie is clear and concise and well not to mention but just like any other Nolan movie this one also leaves much to your interpretation and I believe that's what makes the movies of Nolan stand out from others, it's all about IMAGINATION with a good bit of science and what could very well be a reality, I don't want to spoil it for you by revealing any interesting parts of the movie, I would recommend the movie to anyone who loves watching fiction movies that makes you believe in the fiction they portray, yes we are far from the reality, but when you are in there watching this movie, those 3 hours you become a part of the movie and it becomes the reality, few movies have given me such experience in the past, and this one definitely tops the chart!",/review/rw4020992/?ref_=tt_urv
19 March 2015,RIK-22,1," It's a Chris Nolan film. All style, but no substance.
","As you can probably ascertain from my title sentence, I am not a fan of Mr Nolan. However I don't have any bias prior to watching his films, in fact quite the opposite, I want to like his films, as I really like his ideas and concepts, which is why it's such a shame he never delivers.",/review/rw4020992/?ref_=tt_urv
3 February 2021,carsontaylor-78904,10," Nothing i can say does justice.
",The Nolan brothers have made a piece of history. That's all i can say to help you understand how extremely well done this movie is.,/review/rw4020992/?ref_=tt_urv
20 August 2021,jack_o_hasanov_imdb,10," What A Movie...
","When I watched it for the first time, I watched it with my mouth open.",/review/rw4020992/?ref_=tt_urv
1 May 2023,groundzero-273-397110,10," If you are a fan of Christopher Nolan and interested in space, you have to see this movie! 11/10!
","This is probably my favourite movie of all time. Not is it only my favourite movie, it's also the best space movie. I watch it every year in April around my birthday, and this year was no exception. I have seen it eight times now and it is still fantastic. I get chills and I cry every time.",/review/rw4020992/?ref_=tt_urv
20 May 2015,craig-340-777546,6," Pretty Pictures do not make up for the lack of story
","You would think the story is adventurous, exciting, beautiful! Its not at all what I had hoped. It is slow, dark as a black hole, loud as an old Barton Theater Organ playing Fugue in D Minor interesting as a litter box. ",/review/rw4020992/?ref_=tt_urv
11 November 2014,rtneu,6," Bit too overrated
","I am sorry but found this movie to be highly over rated. It was high on visual effects but low on the content in terms of script, story and the future of the world basically.I am sure it will grab few awards in these categories.",/review/rw4020992/?ref_=tt_urv
8 December 2019,dujesimic,10," Just watched the movie alone, and literally, when it finished i stud up and claped.
","This is first time ever that i claped to a movie, and i mean EVER. This is just incredible. There's no other movie as close. It could easily be the best I've ever seen. Just wow....",/review/rw4020992/?ref_=tt_urv
10 November 2014,BA_Harrison,7," Disappears up its own black hole.
","As directed by Christopher Nolan, he of the pretentious, derivative, mind-bending crap-fest that was Inception and the vastly over-rated Dark Knight trilogy, I fully expected Interstellar to have plot holes you could pilot a space station through—and, with a whopping running time of 169 minutes, I figured staying awake would be a task almost as gargantuan as the film's black hole (which is actually called Gargantua—that's just how gargantuan it is!!!).",/review/rw4020992/?ref_=tt_urv
17 August 2022,Zhi-ling,10," One of the Best 'Sci-Fi' flicks of all time!
","The film starts slowly, but it's not boring. Stability and uniqueness, I do feel like this movie could be like last year's Sandra Bullock and George Clooney blockbuster Gravity. As time goes by, I can feel the importance of time, which makes my prejudice gradually disappear. With twists and turns, but without straining the brain, it does put emotion and adventure together.",/review/rw4020992/?ref_=tt_urv
6 May 2023,ericgoble,10," absolute masterpiece/ instant classic
","Pro's:
Hans Zimmer created a sound track for this movie that will undoubtedly go down in history as one of the best composed musical numbers of humanity and that's not even giving it justice
The story behind how he created this number makes it even better (google it)",/review/rw4020992/?ref_=tt_urv
21 January 2015,trans_mauro,1," Tepid, at best
",Oh my...,/review/rw4020992/?ref_=tt_urv
21 November 2014,BlokeWithABrainUK,2," Makes three hours feel like a lifetime - awful
","OK, I'll keep this brief, but I'll also nail my credentials to the mast first. I know science, cosmology, sci-fi and film-making pretty well. I have, in the past taught film studies at degree level, and worked on the production of more than one major Hollywood sci-fi film. I read Stephen Baxter and I like space stuff a lot. More than a lot. And why am I telling you this? Because I should have loved ""Interstellar"", but I didn't for one simple reason: It is a truly dreadful piece of film-making.",/review/rw4020992/?ref_=tt_urv
10 November 2014,dhruvbehl24,10," beautiful journey
","One of the best sci-fi movies.First of all, it is incredibly beautiful to watch. Honestly, it was so beautiful that I felt like I was sucked into the movie. We can feel the talent of Christopher Nolan, just by looking at the way it is filmed. The techniques he used contribute to create that visual environment in a believable way.",/review/rw4020992/?ref_=tt_urv
13 November 2014,baberchik,1," Boring Hollywood SOAP OPERA
","I am wondering if the people who write ""intertstellar"" 10-star reviews are actually sane, or if they base their opinion on a movie library completely deprived of everything that is sci-fi. Basically if the sic-fi component - most of which does not really happen until the end - is removed from the plot the movie by and large is a classic Hollywood soap opera. The worn-out rag of cliché family relations, all- American-dad, ""complicated"" love affair, unruly and a classic tomboy-girl, co-workers (more like co-idiots) who rebel and despite all common sense act irrationally, you know, to ""up the ante""... it really makes up 90% of this movie. Up until half- way trough I honestly considered walking away from this boring tragedy which is the lack of creative talent on the part of the script writers and director. There are also very obvious holes in the plot, and not just irregularities but direct contradictions that even the most obnoxious sic-fi movies at least try to amend somehow.",/review/rw4020992/?ref_=tt_urv
9 November 2019,erickwbravo,10," I literally said to myself: this is a perfect film
","During the emergency docking scene, I said to myself: ""this movie is perfect"". I couldn't fund a flaw. The story is enthralling and you feel the anxiety of the people who are struggling to survive and help others to do the same thing. There is a gravity to their work and they each show it well.",/review/rw4020992/?ref_=tt_urv
17 February 2017,maryolalov,9," A science fiction movie that is definitely worth watching
","A great science fiction movie, with an amazing plot and of course a very talented director. No one can deny Nolan's talent, all his movies are well made and Interstellar is one of his best works. Some people say that the plot of Interstellar is confusing but I don't think so (maybe because I've watched this movie more than 20 times). Still we can say that it's a bit confusing if you're watching it for the first time but don't worry it won't be confusing after the second or the third watch.",/review/rw4020992/?ref_=tt_urv
7 June 2021,jaimemedina-36288,10," A sci-fi classic
","There's so much going on in this movie. There are so many great performances; there's a beautiful moral, and a lesson or two we can all take to heart. Please forgive the pun if I observe that this is a multi dimensional achievement.",/review/rw4020992/?ref_=tt_urv
3 May 2015,dagamingpeople,10," It's one of those movies
",The ones that you still think of weeks even months later. The ones that make you think and leave you breathless. The ones that inspire you to want to change your life after a mere two and a half hours.,/review/rw4020992/?ref_=tt_urv
19 August 2020,subhroy,10," Marvelous , breathtaking and super stellar
","Quite easily the best movie I have seen in my life . As a student of science, I couldn't have appreciated it more.",/review/rw4020992/?ref_=tt_urv
21 November 2014,deschreiber,3," painful and stupid
","First, about the pain, which is mostly due to the sound. I don't know how many times we're in a rocket ship blasting off somewhere with everything shaking, the cameras jiggling, the astronauts grimacing, and the sound track roaring, screeching, thundering, blasting the eardrums—I really did have to plug my ears by the end of the movie. Add to that the so- called music, which consisted mostly of even higher mountains of noise, mostly produced by a big pipe organ pumping out its gargantuan decibels in the form of a few simple chords—hardly music, merely a musical instrument adding to the overall accumulation of noise. I don't think anybody should be credited with creating ""music"" for this film.",/review/rw4020992/?ref_=tt_urv
7 November 2014,vikascoder,5," Nolan does an Armageddon
",SPOILER FREE BEGINS *********,/review/rw4020992/?ref_=tt_urv
13 November 2014,ghost_dog86,6," Ghost Protocol
","There are moments during ""Interstellar"" which may be compared to ""2001: A Space Odyssey"" (a better movie). There are moments during ""Interstellar"" which may be compared to ""Prometheus"" (also, a better movie). There are even moments and storytelling techniques within ""Interstellar"" that are completely ripped off from ""Inception"" (a much better movie, from Christopher Nolan himself). That said, ""Interstellar"" should still be touted as the most ambitious film of the year so far, and in the same breath, should ultimately go down as one of director Christopher Nolan's worst films to date.",/review/rw4020992/?ref_=tt_urv
10 November 2014,Deathstryke,7," Entertaining nonsense, but no masterpiece
","""Interstellar"" pretends to be more intelligent than Alfonso Cuarón's audio-visual roller coaster, ""Gravity"", but ironically its best moments are those which, like Gravity, rely purely on thrill and spectacle.",/review/rw4020992/?ref_=tt_urv
13 May 2022,swatibcharan,10," Complicated? I think not.
",The movie truly shows how the mind of writers and imagination of director works. How far the new concepts in movie can be added is shown here. It not only explores the space but it also has a very solid base for plot. Often times base is neglected while seeing the bigger picture but it does not do so. If you think it is all about exploring space then you are wrong.,/review/rw4020992/?ref_=tt_urv
5 December 2014,tigerfish50,1," Sappy sentimentality and silly science
","'Memento' and 'Inception' had some problems, but their ideas stretched the imagination. 'Interstellar' only delivers the bombastic silliness one would expect if a puffed-up Batman director thought he could eclipse Kubrick's '2001' with a puerile adventure story. Christopher Nolan's new film begins badly and steadily declines as its long-winded prologue introduces the stereotypical elements of a Steven Spielberg/Norman Rockwell Sci-Fi co-production - a widowed ex-astronaut farmer, his chiseled jaw, a feisty daughter, a crusty grandpa, a dying Earth, dust storms, paranormal activity, baseball, cornfields - and lots of corn.",/review/rw4020992/?ref_=tt_urv
1 December 2014,abisio,1," A very long piece of crap. Nolan's give us a break please !!!
",If you ever saw Kubrick's 2001 then do not waste your time in this movie. If you did not;then rent or buy 2001 and avoid this piece of crap.,/review/rw4020992/?ref_=tt_urv
21 January 2015,arfdawg-1,1," NASA's version of Sophie's Choice.
",The Plot:,/review/rw4020992/?ref_=tt_urv
30 January 2015,Bento_de_Espinosa,1," Most overrated movie in mankind's history!
",This is the movie that proves what many people by now have already realized: People are being payed to write 10 stars fake reviews! Let me tell you this: This movie is really NOT that great!,/review/rw4020992/?ref_=tt_urv
24 November 2014,Wrapper30,3," The Emperor's New Clothes
","I sent to see Interstellar on Saturday night and have just spent 45 incredulous minutes reading the reviews. The film I went to see was dull, preposterous and far far far too long. Let's start with the idea. A good one but poorly displayed. I wanted to know more about how humanity was destroying the planet. All I got was old folk I am guessing talking about the duststorms of the 1920's and 1930's? Perhaps they were attempting to lay the foundation for the whole premise of the film? I also wanted to know more about Cooper but we didn't really see how he became a farmer other than the flashback at the start. When did his wife die? Why is his father in law living with him? Did we really get to understand the relevance of the droid they chased in the truck? Unfortunately most of the film is taken up with barely audible dialogue about scientific hypothesis and personal issues intertwined together. This made it very difficult to follow and the interest wanes as a result. BUT the biggest downfall of the film is Matt Damon. I am a fan off his but not in this. He is dreadfully miscast as the villain of the piece of sorts and that whole fight with Cooper and Ryan is poor. It is just not convincing at all and there is no suspense involved in the whole docking scene at all. Cooper just tells him not to dock as he hasn't got the codes but you never felt Ryan was in jeopardy. It was so poorly constructed. Overall vey similar to Inception in that it is at times visually stunning but rather like Inception it is style over substance. Beautiful to look at but like opening a strawberry cream in a box of Quality Street - very disappointing. And the title of my review? I am just a bit fed up that Nolan has made some fine early films and now nobody will criticise him? In The Emperors New Clothes nobody tells the Emperor he is wearing nothing until a little boy informs him. Somebody needs to tell Nolan that he needs to get back to crafting films full of suspense and not a plodding sci-fi full of characters you barely care about.",/review/rw4020992/?ref_=tt_urv
31 December 2018,vincent-27,1," Good Directors do not (necessarily) make good writers
","Some directors can pull of the feat of writing and directing, Tarantino comes to mind. PT Anderson is another. Even though this was co-written between Christopher Nolan and his brother, the Coens they are not!",/review/rw4020992/?ref_=tt_urv
16 May 2022,niels-janssen-83927,10," Masterpiece / All Time Favorite
","This is my all time favorite Movie. It looks astonishing, the story is deeply human and the actors all do a great job at leading through this emotional journey. 11/10.",/review/rw4020992/?ref_=tt_urv
4 November 2014,moviexclusive,6," Ambitious but pretentious and plodding, Christopher Nolan's sci-fi epic strains for greatness, poignancy and monumentality, but falls thuddingly short
","How do we begin to describe 'Interstellar', Christopher Nolan's most ambitious film to date? There will probably be no doubt, once you've seen it, that it reaches for the stars; whether it manages to get there is quite something else altogether. Whereas 'Inception' showed the filmmaker's refusal to be restrained by physical dimension, his latest sees him attempt to take an even bigger leap across space and time, envisioning our three-dimensional reality as part of a larger five-dimensional whole, and employing some of the very best technical wizards to create such wondrously dazzling visuals that you cannot help but be mesmerised.",/review/rw4020992/?ref_=tt_urv
11 November 2014,rogerdob,2," Too long, too pretentious, too far-fetch
","The movie did not need to be almost three hours long...this was a great example of why it is a bad choice to let a director have the last say over edits, cuts, and length of a film. So many scenes could have been cut.",/review/rw4020992/?ref_=tt_urv
18 November 2014,mowasteph,2," Lame-o!
","Here's its 2 stars...I saw it in IMAX so I enjoyed going through the wormhole. Other than that? Well, let's get started...",/review/rw4020992/?ref_=tt_urv
26 September 2018,phillafrenais,10," Better the 2nd time round!
","I've watched this film 4 times and one of the very few films that made applaud at the end. 
The film in its self is somewhat of a slow burner but weirdly it works. 
Top 5 films of all time",/review/rw4020992/?ref_=tt_urv
8 November 2014,namashi_1,9," Stellar, Indeed!
","Christopher Nolan's much awaited 'Interstellar' is Stellar, Indeed! Nolan takes us to space & beyond, delivering a film that's both, astounding & futuristic. Made unfathomable ambition & force, this Sci-Fi/Family-Drama, deserves a watch for the experience it gives you as a viewer & also a human being.",/review/rw4020992/?ref_=tt_urv
8 December 2020,drnarimantavakoli,10," WTH, how a movie could be like this
",After watching it i was paralyze for 3 hours. pure Epic!,/review/rw4020992/?ref_=tt_urv
7 November 2014,indiedavid,6," Don't believe the hype
","""Interstellar"" was an above average film and I have no regrets spending a Friday night checking it out. Unsophisticated audiences may enjoy it if they don't analyze it too deeply. However, if you are one who understands the world of physics, aviation, or space travel, this one is hard to watch. There are a plethora of continuity issues as well as plot holes. It seems like Chris Nolan watched ""Gravity"" and decided he could make a really terrible film into something worth watching. He added the ""Contact"" premise and inserted some Physics theories and some expanded back story to create a mediocre film. I was hopeful that I would be impressed by the obviously inflated reviews but I wasn't. The guy next to me actually fell asleep during the first hour which was very grueling. Of our group, there were three thumbs down and one thumbs up.",/review/rw4020992/?ref_=tt_urv
20 November 2014,PWNYCNY,6," An attempt at epic story telling that does not quite make it.
","A long, tedious movie. It attempts to be an epic but fails. It attempts to say something profound, but the message is garbled. The movie attempts to mix jumbled pseudo-scientific dialogue with a melodramatic subplot involving a father and daughter, producing a muddled story with little dramatic power. The movie contains elements from 2001: A Space Odyssey and the Matrix, with its bombastic musical flourishes and the special effects meant to depict extra-dimensionality, all pure Hollywood. Matthew McConaughey is the principal actor; his character, Cooper, is the central figure of the story; the rest of the cast are supporting characters (their placement in the credits notwithstanding). McConaughey gives an interesting performance, which includes several scenes in which he weeps, which for a leading man is remarkable. The depiction of earth as a doomed planet is unconvincing and the plan to colonize other planets half-baked and one that tests the limits of plausibility. Being a science-fiction movie, stretching the boundaries of science for literary purposes is to be expected, but this movie asks the audience to accept certain premises that just do not make sense (e.g, acceleration of time; relationship of time to gravity; time as a material object). This movie is proof that when Hollywood attempts to deal with time warps, time holes, multi-dimensionality, relativity, and other complex scientific theories, the results can be less than optimum.",/review/rw4020992/?ref_=tt_urv
16 November 2014,DareDevilKid,10," Brainy, Ballsy, and Beautiful to Behold
",Reviewed by: Dare Devil Kid (DDK),/review/rw4020992/?ref_=tt_urv
18 November 2014,max_tout,1," Dumb, dumber, dumbest!
",This is without exception one of the dumbest films I have ever sat through. Or perhaps it's a masterpiece and I'm too dumb to understand it? Anyway .....,/review/rw4020992/?ref_=tt_urv
14 November 2014,arnieiam,8," Not Nolan on his A Game
",Look this is still a good film and my rating system has no actual weight here. Christopher Nolan is a brilliant film maker but lately you start noticing that he is not without his shortcomings.,/review/rw4020992/?ref_=tt_urv
13 November 2014,madhav-notty,10," Nolan's Sci-fi magic strikes again on the big screen
","""Do not go gentle into that good night; Old age should burn and rave at close of day."" that was one hell of a dialog from the movie #INTERSTELLAR even though it was inspired from a poem. ",/review/rw4020992/?ref_=tt_urv
16 November 2014,SvetoslavGrigorov,1," Interbollo..s
",Interstellar by Christopher Nollan,/review/rw4020992/?ref_=tt_urv
9 November 2014,851222,10," ""Interstellar"" is everything you can expect from a motion picture and beyond
",Greetings from Lithuania.,/review/rw4020992/?ref_=tt_urv
11 November 2014,petermail,10," A movie made for me
","The most amazing thing about this movie is its pioneering spirit. They look at night sky and see a map of foreign worlds that need to be visited. The movie presents lot of mysteries of the world in visually fascinating way. Those robots there are amazing as well, complete opposite of Marvin from Hitchhiker's Guide to the Galaxy. I love them. The emotional layer is as great as it gets. You may very well find yourself crying possibly more than once. Finally the imagination was mind blowing rolling around the edges of the things you are yet willing to accept as possible. It all feels very real like you are right there travelling across the Universe encountering strangest parts of physics.",/review/rw4020992/?ref_=tt_urv
21 February 2015,80sHorror,1," ABSOLUTE Over-hyped TOSH
",AM I THE ONLY ONE ON PLANET EARTH WHO THINKS THAT THIS FILM IS ABSOLUTE TOSH? Perhaps I'm being unkind because I could only handle an hour before walking out. I thought the acting in particular was very poor. The storyline is twaddle - a farmer with flight experience finds NASA in an unspecified location with a rocket that is going to save Earth - a typecast Michael Caine (thank goodness it wasn't Morgan Freeman) opens the boardroom door and there is the rocket!. It seemed to me that used actual rocket launch footage? The time element is misused and the special effects are not that great. I thought Elysium knocked socks off this film. I did semi enjoy the water sequence but it was at the point where they get back to the mother ship that I walked ................ very quickly out of the cinema. Ps I love Matthew McConaughey in true detective and I can't believe I was looking at the same actor,/review/rw4020992/?ref_=tt_urv
8 November 2014,facebook-999-887838,10," a rare 10 out of 10 for me
","What an incredible film, a mesmerizing ride from minute 1 to minute 169. I couldn't believe when it ended that it was already finished; time appeared to go away quickly when watching this in the theater and remember when it ended, I wished there was more of this epic movie.",/review/rw4020992/?ref_=tt_urv
9 November 2014,sylvain-14,1," That's not shinola you see thru that black hole, Grasshopper.
","A good friend of mine, the writer Mark Shulman, once pointed out that our standards are being gradually eroded, so that sadly, we are left with less and less in lieu of a threshold of acceptability, finding ourselves not unlike frogs in a pan being brought to a slow, imperceptible boil.",/review/rw4020992/?ref_=tt_urv
20 March 2022,greebo-01548,4," Nearly 50 years to go nowhere.
","The premise here is relativity. Time vs gravity. The story, if there is one, is pointless. Christopher Nolan has surpassed Stanley Kubrick in making a visually stunning but ultimately pointless piece of Sci Fi nonsense. Nobody can give me a convincing explanation of 2001: A Space Odyssey, but in 1968 it was jaw dropping. Interstellar's problem is we've seen it all before, and Nolan is not Kubrick.",/review/rw4020992/?ref_=tt_urv
24 June 2023,Shilo_R_A,5," 5.7/10 - Spectacle That Doesn't Compensate for Dryness
","""Love is the one thing we're capable of perceiving that transcends time and space.""",/review/rw4020992/?ref_=tt_urv
22 November 2014,lasttimeisaw,9," it is a cinema-goer's ultimate luck to have filmmakers like Nolan!
","By no means I am a scientific geek, my days of tackling with science has been fortuitously truncated years ago, so putting aside all these heatedly discussed astrological concepts, to be specific, wormhole, black hole, tesseract, the fifth dimension and time travel relativity (thanks to the enormous contribution of Dr. Kip Thorne), INTERSTELLAR is a potent analogue of Nolan's previous stunning visual and conceptual extravaganza INCEPTION (2010, 9/10), which looks deep into the bizarre inner activity within one's dream realm, but this time, Nolan's scope is going the opposite direction, extended outwardly to the unknown universe and based on a more perceivable future of the earth's imminent doom (we are all the culprits of various degrees in this scenario), it is not just an awe-inspiring outer-space odyssey, in its dual storyline, the life on earth is phenomenally linked by human's primitive force - love. ",/review/rw4020992/?ref_=tt_urv
13 November 2014,preppy-3,1," Long, dull and WAY overpraised
",A simple farm guy named Copper (Matthew McConaughey) and a few other experts go into outer space to explore other worlds that might sustain human life. It seems that that life on Earth might not survive due to to some unexplained environmental disaster. Naturally nothing goes right.,/review/rw4020992/?ref_=tt_urv
13 March 2015,cherold,6," Some interesting ideas, but overall unsatisfying
","I have to begin this review by acknowledging that I saw this movie under less than optimal conditions - on the screen on the back of a Jet Blue seat. Whatever visual magic might have impressed me was grainy and small, and the sound was murky. There's a good chance I would have liked this film better if seen properly.",/review/rw4020992/?ref_=tt_urv
7 November 2014,Hellmant,10," Isn't quite as great as I was hoping.
",'INTERSTELLAR': Five Stars (Out of Five),/review/rw4020992/?ref_=tt_urv
17 November 2014,voyou-703-655350,3," Inaudible, unclear, unwatchable.
","The plot is pretty standard, nothing new at all if you've read enough SF classics. The male cast is good, the adult female cast is awful, a small number of scenes are impressive, the so-called music reminisces of chalk on a blackboard, but all that doesn't matter because...",/review/rw4020992/?ref_=tt_urv
14 June 2022,emiel1234,9," Brilliant film making!
","To the self absorbed irrelevant ""critics"" who gave this masterpiece a ""1"" rating, this movie wasn't made for your small minds who don't know the definition of the word fictional sci-fi or what it takes to make brilliant visual effects and sound design. Maybe stick to The Fast & the Furious franchise which better suit your imagination and standards and your idea of reality.",/review/rw4020992/?ref_=tt_urv
5 November 2014,aharmas,9," A Relative Matter
","Nolan does it again. He gives us a thought-provoking adventure with basis on the past, present, and possible future of humankind. It makes us ponder about how we came about, where and why we are experiencing the current state of affairs, and the possible outcome. Who is responsible for humankind's future? Who do we relate to and why? Are there any ""they"" out there to guide, help, protect us, or send us to our ultimate fate.",/review/rw4020992/?ref_=tt_urv
13 November 2014,Paradroid78,10," I have never heard an audience applaud before in this country
","This is easily one of the best movies I've seen in my life (and I'm not that young anymore!) Truly epic, basically this century's 2001 crossed with Gone with the Wind.",/review/rw4020992/?ref_=tt_urv
13 November 2022,showmebeauty,10," A space film spectacle
","Interstellar is a movie that evokes instant wonder and hope within us all. For me this film, along with its stand out cast - especially Mathew and Anne - is a spectacle for the ages... the plot, the cinematography and not to mention music master Hans Zimmer's 'out of this world' film scores - the film just perfect.",/review/rw4020992/?ref_=tt_urv
20 April 2015,westsideschl,3," A Dumbing Down Experience
","A lot of mistaken pop science and poor attention to details makes this film a dumbing experience. Films based in history, biography and science need both the writers and viewers to do the hard work of reading the appropriate research so that we are bettered by the film experience. Director's/producers need to pay attention to detail for excellence. As follows: 1. Blight is usually strain or variety specific and is easily constrained by climate variability and solved easily with cross or genetic breeding. Source and type of blights was never explained probably because it just can't happen the way depicted. 2. Dust storms would be limited to a few limited environs and would soon hit bedrock. Besides, crop rotation and contouring should have solved that problem. 3. Drone was suppose to have been aloft for years using solar panels, but no solar panels visible. Propulsion was? 4. The pulp fiction fable of no Apollo/non-moon landing event is not taken seriously by anyone who is a middle school graduate. 5. McConaughey did his famous finger rubbing thinking prior to kicking a tire but what makes no sense is how kicking a tire makes a vehicle functional. 6. Movie relied on an excessive amount of loud tonal sound effects to create drama when writing and acting just not up to the task. 7. Communicating in barcode or Morse is not how any intelligent future beings would rely on. And, later the gravity–quantum equations coming from the future in Morse which doesn't have Calc encodings. Certainly not through watch hand movement. 8. Female role model in Hathaway was cast for smile/looks not for contributing anything believably intelligent. 9. Dad, Dr. Brand, also poorly cast only for accent and stereotyped science look. 10. Dropping bombs on starving people was presented as a solution – that sounded really ridiculous. 11. Looking for new Earth in another Galaxy when your own offers millions of possibilities is like looking for new home on the other side of the planet when one just like it is next door. 12. The energy required to open or even enter a wormhole would be equivalent to the total of our Sun's output for a thousand years. Also, if you can place it next to Saturn then why not closer like next to Mars to make transporting humanity easier. 13. The wormhole as well as the blackhole would shed matter to subatomic particle size. Communicating through a wormhole. Whoever wrote that has no idea of the scale of problems. 14. Speaking of Mars it can be terraformed with a few H-bombs to release CO2 to warm the planet thus melting subsurface ice to give H20 thus oxygen. 15. Turning on and off hibernation is not like opening the fridge; too many opportunities to damage cells. 16. Underground centrifuge space station was constructed of massive concrete which has only compressive strength not tensile strength. 17. Centrifuge center had a Saturn type rocket (100m high) which when blasts off should destroy that whole complex. In reality a complex that large and built underground would bankrupt half the world. 18. Those quantum gravity equations would not fit on that small blackboard. And, why are they using a blackboard in a tech world capable of traveling easily through space? Surely they must have at least an iPad! 19. So, not explained was how love brought Cooper through multiple dimensions (possibly Universes) to the exact correct time & space that Murph happened to occupy. Probably because the writer couldn't. 20. TARS sounded military dumb and those legs are not designed for surviving uneven surfaces without damage, let alone running. 21. The film's ending of throwing papers, the Eureka and the anonymous kiss was typical Hollywoodish. 22. Ranger view of Earth did not show a devastated planet but normal cloud cover; normal water and land color. 23. Five dimensional space-time is decades old-hat. Seven, nine and for the past dozen years; eleven dimensions is now the most likely mathematical construct. Remember that's all this is - a construct. 24. The effort to push books off a shelf would either be equally the same in all dimensions or not possible so that extra effort shown was just dramatic invention. 25. The interweaving of 1990s cars and other old tech, such as lap tops, all simultaneous with space vehicles & stations not yet achievable for several more decades, didn't make sense - incongruous. 26. The alternate Earth being made habitable by altering some made-up chemistry between chlorine and ammonia and their relation to N2 didn't make planetary chemistry sense, especially since such a planet would be hundred thousand times more rare than the more abundant habitable planets; also most likely more than a -100 degrees below zero. Conclusion: So many holes in this film that only a worm would love.",/review/rw4020992/?ref_=tt_urv
23 August 2020,thilagaraj-96121,10," This movie deserve Oscars
","It is an amazing, Brilliant Sci-Fi Concept with cute family story. I never given 0 stars to any movies. This is my First 10star movie.",/review/rw4020992/?ref_=tt_urv
25 June 2021,kindofperson,10," The best movie ever made
","Sure, i love a lot of movies, from simple : 12 angry men to more complex like Inception, fantasy (Avatar) and a lot of other great movies out there.",/review/rw4020992/?ref_=tt_urv
