Review_Date,Author,Rating,Review_Title,Review,Review_Url
21 April 2006,srobi280,3," More garbage... what a surprise!
","Let me start off by saying that there really can't be any spoilers about this movie, as anyone who knows anything about history already knows how this film will end. The Titanic is going to sink! What a surprise! There are three major reasons why I don't like this movie.",/review/rw1347497/?ref_=tt_urv
21 June 2006,michael_the_nermal,5," Overrated Melodrama; Not Worth 1/16th of What it Made
","I guess people love romance and melodrama. I found that this movie would only appeal to pre-pubescent girls with a storybook notion of romance and lovey-dovey mush. This movie is one of the most highly overrated in movie history, if only because it is the most successful film ever made, and the critics seem to sing with the choir of the global audience that paid over $1 billion to watch it. The love story is, as I said, pure mush, with a cardboard (yet effeminate) villain, played by Billy Zane. The story itself is a flimsy framework to show off the grand effect of the giant ship snapping to pieces and drowning doomed computer-animated passengers. The Celine Dion song for this is atrocious (it polluted the airwaves for much of 1997), and is just as sickening as this film. The characters are bland and uncompelling, the story slow and plodding, and the special effects are the only reason to enjoy this movie.",/review/rw1398867/?ref_=tt_urv
1 January 2000,len-21,9," 9 on a scale of 10
","Ok, who hasn't seen this film? Since I just saw it tonight, I am unquestionably the last or next to last person to see it. Just on the chance that the last person to see it is reading this, then here goes.",/review/rw0437139/?ref_=tt_urv
1 September 1999,Chubbs-2,6," It's Good, But Come On Everyone Went Overboard.
","Now, this movie made over 1 Billion dollars, and I'm happy to say that not a single one of those dollars were mine. ",/review/rw0437024/?ref_=tt_urv
14 September 2012,pac614,10," A great movie!
","I watched this movie tonight in the Blu-ray 3-D version! I thought it was a wonderful movie! I have seen the original version at the theater and have watched it several times on TV. I think it is one of the most heart wrenching movies I have ever seen. I loved the music, the actors, and the story-line. The 3-D version is the BEST in my opinion.",/review/rw2673699/?ref_=tt_urv
29 August 2004,Ginger87,10," A Wonderful Movie
",*MAY CONTAIN SPOILERS*,/review/rw0437847/?ref_=tt_urv
30 December 2003,loddar,1," Why?
",Why is this the biggest grossing movie of all times? Why was this movie academy awarded?,/review/rw0437764/?ref_=tt_urv
14 May 2023,freethinkingworld,6," After Thoughts
","I've seen this movie a lot while growing up and used to hate it, upon watching it with my wife it was alright. I still am not fully attached to the couple dynamic personally and I think that is what is needed to fully love this movie. Even though I will say that Kate Winslet was above and beyond in this movie! I will say Titanic and Eternal Sunshine Of The Spotless Mind has gave me so much appreciation for her acting skills. I only knew her from the Titanic when I was a kid and didn't know how much of an amazing actress she was. But I was really impressed with her in this role. Also I don't know if it was just the Bluray disc I watched or maybe it's just always been this way, but there were some CGI that did not hold up at all. And by the end of the movie I hated that song, they played it waaaayyyy too much!",/review/rw9054075/?ref_=tt_urv
14 January 2016,sandnair87,9," Titanic is A Fantastic Voyage!
","The story of 'Titanic' is so good that if written as mere fiction, it would be dismissed as preposterous.",/review/rw3394961/?ref_=tt_urv
26 April 2023,cherylkyrandia,10," Breathtaking
",Titanic has got to be one of the best films of all times. James Cameron delivers on this retelling of a real-life tragedy about a ship wreck after a cruise ship hits a glacier. But this is more than a retelling of a real-life tragedy - it's a story of unlikely love between an upper class woman and a lower class fellow in the early part of the 1900s. It's a truly breath-taking tale with some deep tragedy inherent to the story described above. The cinematography and special effects were pretty outstanding for a film from the 90s. There's also a great film score that runs through the film including My Heart Will Go On by Celine Dion.,/review/rw9017671/?ref_=tt_urv
14 May 2021,hamsavardhanom,10," Must-watch!
","Pros:
1) the theme of the story
2) the rush in the second half
3) touching scenes
4) good acting
Cons:
1) predictable script",/review/rw6915973/?ref_=tt_urv
20 August 2002,jetersb02,," the most over rated repulsive peice of garbage i have ever slayed my eyes on
","first of all i cannot belive this movie made the most money ever?!?! how could it. the love story was nothing new, or great. u want a good love story go watch casablanca. hell,saving privet ryan was a better love story then this. there is absolutly nothing great about the story or the way it was told. however i will give the movie some credit. the actual sinking of the boat is very historically accurate. the speacial effects are amazing.however the sappy, unoriginal, corney love story abourd the boat, and the acting, and cast, and music completely sucked. no imagination or geniuse flimaking or storytelling went into this film. i am getting mad jsut typing this. mostly because this atrocity is the highest grossing flim ever. HOW?!?!?!? u new the boat was gonna sink. the love story was not anyhting new. the only reason this made so much money was because geeky teenage girls who have nothing better to do and wouldn't know a real movie if it slapped them in the face went to see it about 90000000 times each. i girl i know personally saw it about 9 times herself.why?!??!!? there is nothing great about this movie i'm sorry and the fact that it made this much money just boils me -100?10 stars. i wouldn't recomend this flim to my worst enemy and i wouldn't go see it again if u payed me what titanic made at the box office",/review/rw0437522/?ref_=tt_urv
7 February 2001,Local Hero,3," A Mysterious Sinking
","Trying to get beyond all the hype-- the ludicrous praise and the vehement reaction against-- I tried to rate this movie objectively, and and in doing so I gave it a three out of ten. It is not the worst movie ever made, and it's certainly not the best. Some nice special effects. Hackneyed two-dimensional characters and dialogue written for early teens, but not particularly offensive. Can be watched from start to finish once with only a dozen or so moments of cringing.",/review/rw0437421/?ref_=tt_urv
7 February 2017,snperera,9," A classic!
","Wow, well what can I say that hasn't already been said. these are some of my favorite actors and they are in a tragic love story!! How amazing! Leo and Kate have chemistry that is so perfect and so sweet. In the movie they really feel like they are friends that grow into a loving relationship. The imagery is gorgeous and the story has such heart! It's still so terrible that this is a true event that has happened. I couldn't imagine being on the ship when all of this was happening. There are times that it was slow but other than that I will always love this movie. It will always be a favorite! Leo is such a great character in this movie and he is such a likable character and Kate is as well.",/review/rw3635302/?ref_=tt_urv
21 November 2003,rossrobinson,10," fantastic
","Titanic is a fantastic movie to watch. Although it only got 2 stars when it was on normal tv for the uk. I give this movie 10 out of 10. On April 15th 1912 at 2:20am Titanic was sunk. the movie was made in 1997, i think when in 2012 when it's the 100th anniversary, i think they should put Titanic back in the cinemas to mark the 100th anniversary of the titanic that sunk.",/review/rw0437519/?ref_=tt_urv
7 January 2011,jake-law123,9," An epic masterpiece!
","This is considered one of the best made films of all time. James Cameron outdoes himself big time, but this won't be the last epic he ever makes. The story of the Titanic like you've never seen it before. Epicness beyond anything reachable.",/review/rw2365668/?ref_=tt_urv
13 February 2023,dorMancyx,8," Upon Catastrophe, Sprouts Humanity
","Even today, the romance depicted in Titanic is neither cliche nor cringeworthy in my opinion. Jack's unbridledness, discernment, fondness and Rose's rebelliousness, tenacity, faithfulness are all performed naturally by the two then-inexperienced, juvenile actors, contrasting intriguingly to their future stardoms. From their first encounter to the third class party, and from the sketching room to the purple car, the duo's dalliance is so full of relatable temptation, contradiction, and rapport between two youthful souls. However, this perfect love story is spoiled due to the 90 minute final act, when all there's left is ""Jack!"" and ""Rose!"" and ""I won't let go"" and intense respiration --- blame Cameron for excessively elongating the ending, fatiguing both the performers and the audience.",/review/rw8868790/?ref_=tt_urv
16 October 1999,Giac-3,1," This, in itself, is a reason never to trust the Oscars.
","It is appalling that James Cameron hitched his disaster movie to the late-1990s fascination with the R.M.S. Titanic.  He can now lump himself with other filmmakers such as Oliver Stone who distort history in an effort to make a film about something other than the historical event they end up teaching the American public about.  But, even setting aside my disdain for his gross inaccuracies in Titanic history, and going with my deepest feelings that films are for enjoyment and escapism, this movie lacked the most important part of any film developing characters: I didn't care about Rose or Jack.  Rose was spoiled.  Jack was a foolish brat.  This film also contained the fatal flaw in triangle love stories: I liked the bad guy. Billy Zane, beauty aside, was still the only character who probably was on the Titanic, and the only one I hoped made it off the ship alive.  It is better to see the film that should have won the Oscar that year (LA CONFIDENTIAL) rather than waste anymore time even reading more comments about the movie that did win the Oscar.",/review/rw0437088/?ref_=tt_urv
19 April 2013,veynz1,," If I were James Cameron, I'd drown myself in a pool of misery
","I am guilty. I am guilty of raving about this stupendously horrendous film initially. It took awhile to, well, 'sink' in. ",/review/rw2784398/?ref_=tt_urv
31 August 2005,ehrmantraut,10," It's a crying freaking shame
",It's a crying freaking shame that this outstanding movie's rating has been dragged down by small people who hate it because it was successful. You should be ashamed of yourselves. ,/review/rw1162226/?ref_=tt_urv
23 March 2007,fred-houpt,10," Monumental drama
","Mea Culpa: I had not watched the film till this week. But, I finally sat down and watched it over two nights. I know that Titanic aficionado's will be picking the movie apart for any mistakes and for me that's not important. I don't care enough about the ship and it's history to worry about such matters. I just enjoyed the drama for what it was, even if it was weaving quite a bit of the story out of thin air.",/review/rw1622881/?ref_=tt_urv
9 August 1999,drella-2,," as a film, it's irrelevant
","We should be reviewing the hype, because it was more creative, more interesting and says more about our warped society than this turgid drama ever could. The movie was a triumph of clever fx and the manufactured yearnings of hormonally-confused 14-year-olds over such irrelevancies as acting, script etc.",/review/rw0437000/?ref_=tt_urv
5 April 1999,Arkaan,," Over-rated
","Titanic is not the greatest movie of all time ( except box office).  It is not the greatest movie of 1997.  The flaws are many: 1) We know the end to Titanic.  That makes the last hour and a half amazingly boring. 2) James Cameron trivialized it by using two fictional characters. 3) Not many of the performances were that great ( I liked Paxton, Bates, and Stewart) 4) Overlong",/review/rw0436818/?ref_=tt_urv
16 April 2022,ryanward-45039,9," Beautiful romance movie
","In 1912, the RMS Titanic is ready to set sail for New York across the Atlantic as we see Rose (Kate Winslet) who is engaged to a snobby chump named Cal (Billy Zane). As the ship sails off, Rose in many respects feels like a prisoner wanting to follow her own path. Due to her depression, she attempts to kill herself by jumping off the ship's stern. But luckily a person named Jack Dawson (Leonardo DiCaprio) saves her and both fall in love. But then fate appears in the form of a iceberg as the ship hits the berg on the starboard side. While the ship is said to be unsinkable, she is unable to cobble the deadly forces of nature as she begins to sink.",/review/rw8066068/?ref_=tt_urv
12 May 2015,joshuadrake-39480,10," A good three-hour epic from James Cameron!
",This is going to be a short review for Titanic.,/review/rw3236706/?ref_=tt_urv
18 July 2022,manarosas,10," One of the best movies of all time!
","From the beginning to the end.... This film is a masterpiece. I love everything about it. It includes magnificent acting, beautiful music, set designs, and costumes. The movie is stunning and takes you back in time. You can't help but fall in love with both Jack and Rose. I appreciated the depiction of how terrifying, sad, and tragic the Titanic was when it sunk and many lives were lost that day.",/review/rw8346657/?ref_=tt_urv
8 December 1998,Giac-3,1," Make another Terminator, Jim.
","I will never understand the common man, and therefore will never understand the mass hysteria over this movie.  I did not care about any of the passengers James Cameron took the time to introduce us to.  In fact, we know none of the true heart-breaking tales of the R.M.S. Titanic - only the fanciful romantic tale of a spoiled brat and the only American in steerage. It is frightening to me that America embraced this movie without ever learning one bit of true history about the disaster of the Titanic.  5 will get you 10 that most of America believes there was such a jewel as the Heart of the Ocean.  We already know many fools clamored around the graves of anyone known as Jack Dawson.  Most offensive, however, are Mr. Cameron's comments at the Oscars without any regard for the 1523 lives actually lost on the R.M.S. Titanic.  Life is not a movie, and love does not conquer all.",/review/rw0436623/?ref_=tt_urv
27 November 2005,raimi3,9," James Cameron's ""Titanic""
","I have waited several years to attempt to review this film for several reasons. I wanted to have my thoughts completely in order. I didn't want to join either side of the debate here. One side feels as though this film is the greatest of all time, the other comes with a force of backlash the size of the tidal wave in ""The Abyss."" Well now, nearly a decade later, I write my thoughts. ",/review/rw1226051/?ref_=tt_urv
11 April 2002,Agent10,1," I seem to be the only who hated this poor excuse of a film
","Titanic opened on the day of birth, and my birthdays have progressively gotten worse since that day. To me, Titanic presents a myriad of raw anger and spite. I could bash this movie for years. and my insults would never cease. From the improbable story line, to the putrid acting performance by Leo has made this movie a bane of existence.",/review/rw0436498/?ref_=tt_urv
9 July 2018,jordanthomas_2009-346-914758,10," Incredible
",Adventurers delve to the bottom of the ocean to search the ghostly remains of the Titanic. It's a very haunting moment because it still rests at the bottom of the ocean this day. They find a safe with a drawing of a young woman wearing a ruby known as 'The Heart of the Ocean'. They get a call from a 100 year old lady claiming the drawing is her.,/review/rw4231801/?ref_=tt_urv
10 October 2015,Rawal_Afzal,10," ""Love can touch us one time and last for a lifetime""
","The greatest film in the history of mankind, the most engaging love story ever made, this film has mesmerised me like no other on the face of earth. After watching once in childhood I watched this on again at the very start of 2011, and have ever since watched it a thousand times. I am such a huge fan of this film that I have even dedicated a poem to it, consisting of 53 verses (a shame I have never shared it online fearing plagiarism, a fear quite justified given the number of fans it has online). I also watched it at a cinema when it was released in 3D, on the 14th of April 2012, either hours or a day short of the tragedy's 100th anniversary!",/review/rw3332519/?ref_=tt_urv
26 November 2020,mjtrfvb,10," Nice
",One of the most beautiful movies I have seen in my life,/review/rw6311022/?ref_=tt_urv
28 March 2020,w-71474,10," Eternal Love
","""Titanic"" gave me too much touch. Shocked by the thrilling scenes, he occasionally left a line on the soft sandy beach in his heart. But now, it was completely moved by it, and it was deeply imprinted into the memory. Even when the fireworks were set off on New Year's Eve, I saw the fireworks rising, blooming, and falling in the dark night sky. I remembered the distress signal sent by the captain when the Titanic was killed. The fireworks also rose to the vast starry sky, bloomed, and landed on the infinite sea. And the naive little girl on the boat smiled happily because she saw the beautiful fireworks. I still feel heartache when I think of it. People's feelings will always get deeper and deeper with age. After many years, the 11-time Oscar-winning ""Titanic"" can still travel through time and space and shake people's hearts.",/review/rw5584823/?ref_=tt_urv
3 December 1998,Issic,," How dare you call this film good?!
","The main reason why I watched this was simple-I wanted to see how Hollywood can waste close on $300 million on a film. After leaving the cinema I thought they had wasted all this amount on some tripe, and I said to myself-what could they have done to help some poverty stricked country. The plot itself was one of the weakest of 1997, the leads were cardboard characters and the dialogue made me want to get up and slap them all crazy. The computer generated graphics were so obvious, esp. when they did overhead shots of the ship sailing through the ocean (polygon people anyone?). Still however there are always good sides to every bad thing, and the sinking of the ship was a feast for the eyes. It was almost like you were there! The details on the whole were very accurate and the costumes were gorgeous. The ending was very sad, and gave a human face to the tragedy, but it didn't erase the first three-quarters. It's an average film at best, and a Leo DiCaprio trailer/James Cameron ego satisfier, and DOES NOT deserve all the accolades it has gathered.",/review/rw0436616/?ref_=tt_urv
11 July 2023,disharma-24131,10," Cameron masterfully balances moments of levity and tenderness
","Titanic"" is a visual spectacle that showcases James Cameron's mastery of filmmaking. The attention to detail in recreating the ship is truly remarkable, immersing viewers in the lavishness of the first-class accommodations and the stark contrast with the cramped conditions of the lower decks. The cinematography captures the grand scale of the vessel, from the awe-inspiring shots of the ship sailing across the vast ocean to the tense and heart-wrenching moments as it meets its tragic fate.",/review/rw9183202/?ref_=tt_urv
10 May 2000,cathyyoung1,5," Delighted to find so many fellow Titanic-bashers
","The only good thing about this movie are the special effects (truly incredible!), including the underwater scenes.  What else does it have? Let's see:",/review/rw0437239/?ref_=tt_urv
17 October 2007,crukeg,10," A masterpiece
","Titanic is one of the best films of all time for many reasons. There is not one single problem with the picture. Not one. The effects are extraordinary, it's well acted, well written, convincing and spellbinding.",/review/rw1748224/?ref_=tt_urv
16 January 2007,sj_bowling,2," When was the ship going to sink?
","This movie is so so overrated. It boggles my mind how this piece of garbage was voted best picture over LA Confidential in 97. The acting in this film is beyond poor, with Billy Zane, yes BILLY ZANE giving the only decent piece of acting in this movie. This movie is comparable to Pearl Harbor, in where we have a historic event get skewed by some sappy, bogus love story about a misunderstood painter. I was surprised and jubilant to find that this movie is out of the top 250 on IMDb as voted by it's users. Thankfully, many other educated users agree with me here.",/review/rw1575068/?ref_=tt_urv
17 August 1998,Fever,," a truly amazing movie
","It's sad to hear people whine about this movie saying that if it doesn't have good effects, it's a bad movie. Then they say it has weak acting and a predictible storyline. First of all: predictible story? Hello....people ?....did we all suddenly forget this was a real event? I actually had people get mad at me when I told them the ship sank. Then there's criticism of the bad effects. I personally have never been more convinced in seeing the ship break apart. You really feel like you are on the boat itself. The visual effects are truly stunning. And for those that are so concentrated on effects alone, I'd like to see them do better. This is a wonderful yet tragic love story with sub plots of societal segregation and female opression. Those that think on a higher plane and truly understand love, sacrifice and loss will like this movie. Those that criticize it forget that 1,500 people lost their lives in this tragedy, and I don't think the dead would give a darn about the effects or the acting.",/review/rw0436868/?ref_=tt_urv
26 May 2019,otolkhyn,10," One of the best movie ever and greatest love story
","Titanic
This movie will make you laugh, cry, and learn all in one
!Such a beautiful love story. one of the most legendary movies ever made, and i love it so much!
So acting is really amazing, leonardo dicaprio and kate winslet are both so talented and they nailed their parts! the plot is super good, and i don't think this classic contains any negative things, except jack's death and the fact that this movie is very sad.. but i'm still like this film
.Also my family's members are so like this film.",/review/rw4888754/?ref_=tt_urv
25 September 2017,skyfall-33402,10," My second favorite movie of all time!
","This movie is my second favorite movie ever ( the first, being Pirates of the Caribbean: At Worlds End. Both movies that take place on the ocean. )! Although, I never cry in movies, this movie is really, really sad. Like Jack Dawson's death. What's weird is my name is Jack, and the first letter of my last name is D. Anyway, this movie turned 20 years old this year ( 2017 ). I am 12 and I love this movie.Except for that one scene where Jack was sketching Rose. 😣.",/review/rw3814537/?ref_=tt_urv
10 April 1999,Chrissie,4," Diminishing returns
",I forget what prompted me to see Titanic for the first time -- I think it was a comment I read in an article by a Japanese man who said he was moved by the bravery of the men putting wives and children aboard lifeboats and telling gallant lies to comfort the little ones.,/review/rw0436827/?ref_=tt_urv
1 December 2006,chrisbishop5000,10," The most breathtaking love story ever! MUCH better than ""Gone With The Wind""
","This film is underrated and yet so beautiful! In 1997, the world was introduced to a heartbreaking, uplifting film which provides you 3 hours and 20 minutes or so with romance, adventure, danger, the spirit of kindness, offering the person you love your own life (just like Jack Dawson did for Rose). I ask you - what more can a movie give you? Tell me that! Even the scenes like when Rose takes off her clothes and Jack draws her naked, and the moderate/strong bad language which comes in frequently doesn't put me off. I think the certificate should've been 15+. I personally do not think the mature sequences in this movie are suitable for a big kid aged 12. Kate Winslet and Leonardo DiCaprio are the our stars in this outstanding epic. Their characters are far from similar because Rose is rich and she mixes with snobby people and yet she doesn't like them at all and she's also feisty. Jack is poor and likes to hang out with his mates and despite his rough edges, he has a heart of gold! He is such a loving, selfless young man who even took his own life. Anyway, when Rose can't put up with being somebody she doesn't want, she bolts out of Titanic's main restaurant and attempts to commit suicide by jumping off the ship. Jack sees what she's doing and insists that she doesn't drop off the railing. At first she tells him to goaway, but he holds out his hand and she gives him her hand. She slips and nearly falls into the sea. He uses all his strength to lift her back onto the boat. From then, they gradually fall in love with each other. This feature-film makes me cry big tears every time I see it. I sob in the same way a person would do if they were mourning the death of a loved one. I feel as if I may not stop crying for at least an hour after the film finishes. Even some of the scenes that aren't sad make me cry. Like; when Jack feels upset when Rose tries to avoid him because she's engaged to Cal Hockley (a heartless and violent man) just to please him but the evening of the day when she tells him not to keep seeing her she has a sudden change of mind and comes to see him at the front of ""Titanic"". He reaches for her hand and tells her to step up onto the railing, let her arms spread out while he supports her and then she believes she's flying and at that point they kiss. It's shot beautifully against evening pink skies - it's just so tearful, knowing this couple are sharing their final evening together and- (Sniffles). Rose says to Jack ""Jack when the ship docks, I'm getting off with you!"", sadly, what I say is ""you mean IF the ship docks!"" and from there all the tragedy of Titanic's collision into the iceberg will come in in only a short matter of time. When it happens Jack is held prisoner right at the bottom of the ship and they leave him there even when the ship is sinking! Luckily, Rose comes to his rescue and releases him. Then, as Rose is rich and Jack is poor, Rose is forced to board a boat and as it lowers he hand which is holding Jack's is pulled away. Cal Hockley menacingly says to Jack as she leaves, ""I always win, Jack"" - uh, not this time buster! But she leaps off the lifeboat and runs to his arms. He runs to her, too, and that's also too emotional to be true. But there's more tragedy to come. When the entire ship sinks to the bottom, after ""the ship's arse snaps"" as that man said at the beginning, Jack and Rose spot a board afloat but it's too small for them BOTH, so very selflessly, Jack lifts her onto the board and he stays in the freezing water. ""You have got to promise me that you'll survive, that you'll make babies and watch them grow. Promise me, Rose, that you'll die a little old lady warm in her bed. But not here, not this night! That divorce was the best thing that ever happened to me it brought me to you. Please, make me that promise."" He kisses her hand for the last time. Rose later tells Jack there's a boat to save them - but he doesn't answer or even move. He has frozen to death. Rose cannot believe it but bravely lets him sink; now I know I'll cry! WHAT A SAD MOVIE!!! But, despite its trauma, ""Titanic"" is irresistible. Over 15s won't be able to help but succumb to its beauty. Far better than the offensive ""Gone with the Wind"". Rose may be feisty but she's certainly not a self-obsessed harpy like Scarlett O'Hara and Jack Dawson is anything but that arrogant cad Rhett Butler, the womanising scumbag! Titanic is VERY underrated and ""Gone With The Wind"" is VERY overrated - absurd but, cest la vie!",/review/rw1534349/?ref_=tt_urv
22 July 1999,minerva-11,1," 11 Oscars, but it will never be a great film.
","What can you say about a film that believes its own hype? James Cameron, script writer and director, has attempted to tackle many social issues but has failed at every attempt. All English people are either dim or evil; all other nationalities are down-trodden and good. The message of this movie appears to be that money is the root of all evil, however he probably felt very differently when he was given a budget for this turkey. Although the special effects were impressive, I found my jaw dropping not so much at the effects, but at the appalling script and juvenile plot line. This could be renamed ""The Poseidon Adventure in frocks"" but ""The Poseidon Adventure"" was much better than this film will ever be. All in all ""Titanic"" was a giant ego trip for Cameron - one which the Academy fell for hook, line and sinker.",/review/rw0436974/?ref_=tt_urv
18 June 2004,wiseman-4,1," big, expensive and banal
","I saw 'Titanic' twice as it was released in 1997. My first impression was ""wow"", it felt really stunning and visually impressive, big and simply the ""best"". However the impression was lost soon. One thing I realized - 'good movie' is not equal to 'expensive movie'. After this I saw hundreds of films and I started to evaluate them from a different point of view and 'Titanic' sank to the ocean of Hollywood production, not leaving a footstep after it.",/review/rw0437823/?ref_=tt_urv
19 January 2012,VictorianCushionCat,5," Hyped or Hated
","Looking at all the reviews before mine, it seems that Titanic either is hated or loved to the extreme either way. My verdict is that it's very entertaining as a mindless special effects fest but as a Titanic enthusisast for some years before it's release can find much fault.",/review/rw2551716/?ref_=tt_urv
5 March 2021,kittiwaranoey,8," I strongly recommend that you watch this movie.
","One of my favorite films is Titanic.This movie tells the dramatic story of the Titanic from the main actors are Leonardo Di Caprio and Kate Winslet.The movie starts from 1912 a young poor guy, travels by the gorgeous ship Titanic from London to New York with big dream. On the ship he meets a fabulous, wealthy girl.Then he fells in love with her as soon as he sees her.After a few day the ship hits an enormous iceberg and tragedy begins to unfold.The Titanic starts sinking.The movie shows a beautiful love story with an extremely sad ending. The acting is first-rate. Leonardo Di Caprio's and kate Winslet's performance is so brilliant that l cried during the whole movie.Jack and Rose, they both have amazing personality and who watched this story no one wanted Jack to die but it was really good how it went with the story.There is also some comedy and romance.And this movie will brings a tear to your eyes. I have watched this movie for third time that make me cries every time. The love story goes deeper in meaning than any other.In some ways this movie is also a tribute to the power of memory and means so much.Because the story between both of them was not only a beautiful love story but it also captured the societal pressure of a young and wealthy woman in their time.So I absolutely love this movie in every single way possible.",/review/rw6661618/?ref_=tt_urv
11 August 2009,mviedirctr,10," The Best Epic Film Since Ben-Hur. A timeless, moving classic that needs to be acknowledged!
","This is EXACTLY what I think: It annoys me when people say they don't like this movie. Yes, it might not be a masterpiece but this was a damn good cinematic achievement. Ben-Hur has a higher rating than this and it's about a man and his encounter with Jesus. If they have an epic with Jesus mentioned that is IN the IMDb top 250, then they should have this movie in the Top 250. This was a very realistic movie. Yes, James Cameron might have stretched some issues but they are very plausible.",/review/rw2109994/?ref_=tt_urv
16 July 2019,linda-frances,8," Too much emphasis on a love story
","I live in Southampton, the city where Jack and Rose embarked on the ill-fated Titanic. Many of the crew and the captain himself were from Southampton, many women were widowed and children left fatherless when the ship went down. It was a major tragedy for our city and my children went to school with children who descended from those who lost their lives. I felt a certain lack of respect was shown at times for the English crew, portrayed as bumbling and rude and this is unfair to the families left behind. Having said that the film was spectacular and I don't begrudge the love story of Jack and Rose, but when the ship started sinking I wasn't interested in seeing Cal chase the lovers through the ship, more attention should of been given to the disaster itself, the other people on board, but I still give it an 8 cos it made me cry.",/review/rw4999057/?ref_=tt_urv
17 December 2019,CabbageCustard,4," Grossly over rated
","I avoided watching this movie for years and years, despite the entreaties of friends who insisted I would love it. Finally, many years after this was released, I capitulated and watched it with a friend. It was as bad as I had suspected. Overrated, predictable, overly sentimental and dull. I can't work out why so many people love it. It's a Hallmark movie on steroids.",/review/rw5327675/?ref_=tt_urv
14 May 2021,alonnasoleil,10," I fell in love
",I genuinely completely and totally believe that watching this movie is the equivalent of falling in love. It's perfect.,/review/rw6913520/?ref_=tt_urv
23 November 2018,ups-36964,10," Exceptional and Heartwarming Classic
",Titanic is one of my favourite. Definitely not because of Jack and Rose's boring romance and blah blah blah.But due to the emotional and disastrous effect it made. It could be even better if the romance sequences were cut short.,/review/rw4474920/?ref_=tt_urv
14 May 2014,Eightiesjunkie,1," How low the mighty have fallen!
","To begin with, I liked James Cameron as a director. As a matter of fact, Aliens is my all-time favorite movie. Throughout the 80's and mid 90's James Cameron could do no wrong, then it happened: Christmas 1997 James Cameron released the most overrated, over-hyped piece of garbage that the world has ever known: Titanic! I don't buy for a second, that Cameron cared about the real tragedy, the victims, or the heroes! I firmly believe that Cameron's sole intention for making this movie was to fatten his wallet! Critics praised it as a masterpiece, Teen and preteen girls swooned, and before you knew it, this rancid, vomit inducing, cinematic travesty became the highest grossing movie of all time! Before I begin, let me just clarify one thing: I don't hate this movie because it was a hit, I hate this movie for much more than that! So the film begins with treasure hunters exploring the wreck of the Titanic. They're searching for something, but we don't know what that exactly is yet. They find an old safe, and decide to bring it up to the surface. They cheer, pop champagne bottles, and celebrate that they've found what they've been looking for. However, once the safe is opened, they only find an old drawing of a woman wearing a diamond necklace. Some time later, a local news station does a story on the treasure hunters' expedition. An old woman watching the news story recognizes the drawing, contacts the leader of the expedition, and they bring her to where they are. We find out that they are searching for that lost diamond necklace, and that she is the woman in the drawing. So the film then goes into her story, and to sum it all up, we get the same old cliché-ridden love story, we've all seen before! Two people from two different worlds fall in love, and everything is working against their union. Some of you out there might be thinking that I hate this movie because I'm a guy, and generally, guys hate love stories. but that's not the case. I liked the movie Moulin Rouge, and I loved the movie The Notebook. The difference between those movies and this movie is: They actually did something NEW with that basic plot! Unlike Titanic, in which the only thing ""new"" is that that it happens on the Titanic. In the story, we meet characters that have the names of real people. These people include: Captain E.J. Smith, Designer Thomas Andrews, Builder Bruce Ismay, Crewman William Murdoch, and passengers, John Jacob Astor and ""The Unsinkable"" Molly Brown. Do we learn anything about these people or what happened to them? NO! These Characters are nothing more than plot devices! THIS, is the reason why I hate this movie! It is an insult to these people's family and memory to portray them this way! Specifically, William Murdoch's and Molly Brown's. In reality, these people were heroes! In this film however, Molly Brown is used as a comic relief, and William Murdoch, is made into a villain! James Cameron, How dare you!! In 2001, the movie Pearl Harbor was released, and everyone hated it. People have said that the movie was poorly written, the plot was horribly cliché, and that it makes a cheap mockery of a real life tragedy. What people fail to realize is: This is exactly what Titanic was! Why is Pearl Harbor labeled as cinematic tripe and garbage, while a few years earlier, Titanic did the EXACT same thing and it's labeled a masterpiece! If you're going to hold Michael Bay's feet to the fire for Pearl Harbor, you might as well do the same to James Cameron. I know a lot of people still love this movie, and that's fine, to each their own. In my opinion however, there will never be enough hatred for this film, Even if everyone in the world turned around and suddenly hated it, it still wouldn't be enough!",/review/rw3015729/?ref_=tt_urv
1 May 2001,jonm1998,5," A sad case of the Oscar Epic bug.
","Forget all the hype. Forget that since this tradegy happened, it has been America's most popular story.  If you strip all the attention surrounding this movie away, you're left with a big-budget film that is just that - big-budget.  The film overwhelms itself with a ridiculous amount of foreshadowing.  The acting is nothing to be accoladed.  I wasn't even impressed with the magnificent Kathy Bates' performance.  The costumes, special effects, and soundtrack were all good points in the film, however I do not like the fact that the Academy awarded this film so heavily.  It was simply an overhyped epic, not a film worthy of 11 of Hollywood's most prestigious award.  James Cameron's ego-driven direction really spoils this movie.  I would recommend seeing this movie just because it IS the tragedy of the century, but don't fall into the trap of thinking this is a quality piece of filmmaking.  I voted 5/10.",/review/rw0436292/?ref_=tt_urv
19 February 2019,connorlarkin-88835,," SPOILER: IT SINKS AT THE END
",I was so surprised and disappointed to see that the Titanic sank at the end. It's such a sad and unnecessary twist that nobody saw coming.,/review/rw4674364/?ref_=tt_urv
