Review_Date,Author,Rating,Review_Title,Review,Review_Url
3 June 2020,songweilonglatiao,8," well
","You should fear time, for it is the key to everything; But do not abuse love, for it is not the key to everything.",/review/rw5452812/?ref_=tt_urv
11 April 2021,lostonthehighway,5," Sorry, but no.
","Let me just get one thing out of the way: I'm scared of space. That means that a space movie needs to be *really* good to impress me. Stuff like Ad Astra and Sunshine has tried and failed to impress me in the past, but I went into this after watching Memento and Inception, both of which I thought were great, so I had a slightly bigger shred of hope than usual. This was two and a half hours of my life I wish I could get back.",/review/rw5452812/?ref_=tt_urv
8 November 2014,haripriya,10," Interstellar - Indian vedic science, right after The Matrix Trilogy
",Interstellar - Theory of Relativity E=mc2.,/review/rw5452812/?ref_=tt_urv
18 November 2014,Scott_Mercer,4," Overrated
","I can't knock the look of the film and the excellence of the special effects, but the script was just too long and flabby. It was like 2001: A Space Odyssey as directed by M. Night Shymalan. This is a problem you sometimes get where the director and the writer are the same person. Nolan is just too in love with his own script and can't possibly bring himself to make the tough editing choices that need to be made. I could have cut almost a full hour from this film and made it much better. And somebody should have. And yet, among the long stretches of the film that drag and are boring, there are a few parts that feel ignored and rushed.",/review/rw5452812/?ref_=tt_urv
11 December 2014,jboothmillard,7," Interstellar
","I saw the poster for this film long before its release, and it was billed to be a big blockbuster, the success of space movie Gravity probably helped the hype, directed by Christopher Nolan (Memento, Insomnia, The Dark Knight, Inception). Basically, in the near future Earth is facing the extinction of the human race due to drought, famine and extreme climate change. Widowed former science engineer and NASA pilot Cooper (Matthew McConaughey) runs a farm with his father-in-law Donald (John Lithgow) and lives with teenage son Tom (Timothée Chalamet) and ten year old daughter Murphy ""Murph"" (The Twilight Saga: Breaking Dawn's Mackenzie Foy), she believes her room is haunted, the ""ghost"" she and Cooper discover is communicating through gravitational waves, leaving binary coordinates in dust. These coordinates direct Cooper to a secret NASA installation led by Professor John Brand (Sir Michael Caine), there may be hope for the human race to survive; a wormhole, created by alien intelligence, discovered in the further reaches of the solar system, leading to another galaxy, surrounding the black hole Gargantua three potentially habitable worlds have been identified, named Miller, Edmunds, and Mann, after scientists who surveyed them. Cooper is recruited to pilot the spacecraft Endurance to explore these planets, if one of them can sustain life then humanity will follow in space stations, but this means he will be away from home for many years, but this mission is important, Murph is devastated by his departure, they part on bad terms. On Endurance, Cooper is joined by Brand's biologist daughter Amelia (Anne Hathaway), scientists Romilly (Cloud Atlas's David Gyasi) and Doyle (American Beauty's Wes Bentley), and robots TARS (voiced by The Grinch's Bill Irwin) and CASE (voiced by Josh Stewart), the scientists go into hibernation while the craft travels towards the black hole, once close they awake and try to withstand the turbulent effects. The first head to planet Miller, but it being so close to Gargantua means it experiences severe gravitational time dilation: every hour on the surface is seven years on Earth, it is inhospitable, being covered by shallow ocean that experiences enormous tidal waves, Amelia tries to recover data, but Doyle is killed and departure is delayed, returning to the shuttle Cooper and Amelia find 23 years has passed. Back on Earth, adult Murph (Zero Dark Thirty's Jessica Chastain) is now a NASA scientist assisting Brand with his equation to enable NASA to launch the massive space station, near death Brand admits he already solved the problem and determined it is an impossible project, he covered this up and put faith in ""Plan B"": using fertilised embryos to start humanity anew, however Murph says the equation could work with additional data from a black hole's singularity. The Endurance only has enough fuel to visit one more planet, after a tense vote they decide Mann is best, however landing they find it is icy and inhospitable, they do however find Dr. Mann (Matt Damon) in hibernation, awoken he tells everything he knows about the mission, he knew ""Plan B"" was the true goal, he faked data to be rescued. In a moment of madness Mann breaks Cooper's spacesuit visor and leaves him to die, fleeing to Endurance on a shuttle, Romilly is killed by a bomb Mann planted, Amelia rescues Cooper and they get to Endurance, just as Mann docks improperly and causes the airlock to explode, serious damage is caused, but Cooper gets Endurance under control using the shuttle. Nearly out of fuel Cooper and Amelia plan to slingshot Endurance around Gargantua towards Edmunds, Cooper sacrifices himself with TARS to collect data on the singularity, detaching into the black hole and propelling Amelia by dropping the ship's mass, Cooper and TARS enter an extra-dimensional ""tesseract"", where time appears as a spatial dimension and portals show glimpses of Murph's childhood bedroom at various times. Cooper realises the alien beings may be human from the future who have constructed this space for him to communicate with Murph and save humanity, the coordinates from previously were in fact Cooper himself, finding adult Murph in the ""tesseract"" he uses gravitational waves to encode TARS's data on the singularity into Murph's watch, with this she solves Brand's equation and the process of evacuating Earth begins, the ""tesseract"" is closed and Cooper ejected from Gargantua back into the Solar System near Saturn. Time dilation from the entire mission means that humans have evolved to become an advanced space faring race, Cooper is found by a space police vehicle before his oxygen level drops, he wakes on-board ""Cooper's Station"", he explores the alternative world, and he reunites with elderly Murph (The Exorcist's Ellen Burstyn) who led the exodus of humanity, she advises Cooper and TARS to search for Amelia, who has begun preparation on the planet Edmunds. Also starring Casey Affleck as adult Tom Cooper, Spider-Man 3's Topher Grace as Getty, The Last King of Scotland's David Oyelowo as School Principal and William Devane as Williams. McConaughey holds it together well as the forthright pilot into space, Hathaway is good being informative, Chastain does well as the angry but important daughter, Damon is a welcome surprise, and Caine gets his moments as the wild old man. The majority of the film has similar scale and vision to 2001: A Space Odyssey, utilising fantastic special effects for spectacular visuals and extra-terrestrial worlds, I can see elements of Silent Running as well, it does get soppy towards the end with a concept like Contact (coincidentally also starring McConaughey), but overall it is a majestic space film with plenty to offer, including heart, a worthwhile science-fiction adventure. It won the Oscar for Best Visual Effects, and it was nominated for Best Music, Original Score for Hans Zimmer, Best Sound Mixing, Best Sound Editing, and Best Production Design, it won the BAFTA for Best Special Visual Effects, and it was nominated for Best Cinematography, Best Original Music, and Best Production Design, and it was nominated the Golden Globe for Best Original Score. Very good!",/review/rw5452812/?ref_=tt_urv
11 November 2018,serbiageoengineering,4," 4 stars for stunning CGI
","American pathetic social conditioning about ""American Families"" again. Everyone is emotional, crying, love each other and bonds are tight. I want to puke!",/review/rw5452812/?ref_=tt_urv
29 August 2020,mpower-85907,10," Visually dashing and well performed
","This film is a space odyssey that will demonstrate what TIME really means and how precious it truly is. From the acting to directing, prepare for an emotionally driven time bending survival mission.",/review/rw5452812/?ref_=tt_urv
8 November 2014,cm-french,1," 3 hours stolen
","Seriously? Some people are rating this 10? I'm no physicist but I do have a basic understanding of what is within the realms of possibility. Firstly, the first line of the synopsis of this film on IMDb. Scarcity of food on planet earth due to drought and famine? What? Sorry,but no. On our planet we are currently storing seeds in a massive archive from countries all over the world. Even North Korea. They're being stored underground and kept at a very low temperature. Also, we can grow vegetation without sunlight. There are many people doing this today. So why, if for any reason, would we be risking our crops to this unexplained environment? This is just the first problem I have with this film. At no point was it explained of what the cause of this global famine was. I want to know, and I waited for 3 hours for an explanation that never came. Secondly, forgoing the wormhole, if gravity is that strong to slow down time, you'd be crushed, and waves wouldn't even exist. Let alone 100 foot waves. Thirdly, the robot. Why oh why is it a box that seemingly can move over any terrain? Throughout the film the same joke. Humour level at 75%? Sarcasm rating at 80%? Oh yes these ""jokes"" came thick and fast. The only joke I could see is that this film was actually made and I wasted 3 hours of my life. If you want to watch a brilliant sci fi, with Matthew Maconaghy, watch Contact. It was made in 1997 and was written by the famous cosmologist, Carl Sagan. Now that's worthy of a 10. The only good point about Interstellar was the visuals married to the brilliant soundtrack. If you want that, then go to a light show or concert. Sad to say, I'm greatly disappointed. Nolan should stick with Bat man.",/review/rw5452812/?ref_=tt_urv
14 March 2021,ShaukathX,10," A Technically great film
","Yes, the movie has audio problems during dialogues , but this movie has best Sound and Visual effects. Sound design lovers must watch film.",/review/rw5452812/?ref_=tt_urv
1 September 2017,pmailman,6," Ending spoils it
","I recently watched ""Interstellar"" for a second time, initially having forgotten that I'd already seen it. My wife and did a lot of ""gee this looks familiar"". She remembered more of it than I did (odd, because my memories of movies is usually much better) and as we talked about it more and got to recalling the ending I said, ""This is *that* movie? That was terrible!""",/review/rw5452812/?ref_=tt_urv
23 August 2018,umimelectric,10," The Greatest Adventure Ever Told
","A masterpiece of film-making. 10/10; will cry again when the credits roll.
Instant classic that became even better upon my second viewing, which inspired this review. It's been out for 4 years now and there's over 3,000 reviews on this film, mostly positive, so I can't write anything now that hasn't been written already on it. If you haven't seen it, and you somehow find my review among the many out there, please please please do yourself a favor and watch the most exciting, heartbreaking, passionate science fiction story ever told.",/review/rw5452812/?ref_=tt_urv
15 June 2020,unclet-30169,6," Soooo Looooong
","I love scifi, I just couldn't buy into this at all. Visually stunning but boring as hell. The leads are up to task and the wraparound twist was cool, but my mind wandered often during this.",/review/rw5452812/?ref_=tt_urv
20 October 2020,rzpieniak,9," I love this film. I get why some don't.
","I get why some people don't like this film. It's long, draining, and a little self indulgent in thinking it's writing is complicated so it reiterates its point a little too much, but ultimately I find this movie extremely imaginative, captivating, overwhelming, and visually stunning. It's probably my personal favorite film because the concepts it explores are already extremely interesting to me but we finally have a modern film that captures it so gorgeously and realistically. It has an incredible blend of practical effects, there's homage to scifi classics in the score, characters, and cinematography that gives the film an aesthetic that feels masterful, and classically familiar. The sheer scope of the endeavor is captured perfectly through every actor at every instance. Again this film can be draining but it's equally inspiring. I give it 9 because there are a few themes that toward the end make the film seem convoluted. Sure it comes full circle and makes perfect sense in the end, but the significance of love being equally important to gravity and non linear time, or in Anne's eyes the driving factor to this endeavor being inevitably completed, sidelines the brilliance of the daughter Murphy, and the will of Matthew that allowed the non linear time construct to guide them to inevitable survival. All fathers love their daughters but their own personal facets made them the perfect... tangent. My favorite sci-fi film, purely because of its scope, and how incredible it is to view.",/review/rw5452812/?ref_=tt_urv
18 June 2022,matteotoma_98,10," Best film ever made
",This film is the best I've ever seen since i was born (i'm 23 yr). Better than a film like Inception or Mr. Nobody.,/review/rw5452812/?ref_=tt_urv
8 November 2014,PaxtonMalloy,6," Nolan didn't do it again
","Sadly, Interstellar did not deliver as the next Nolan masterpiece. I have no intention to see that movie ever again. It is really a strange movie in many ways but lets go into detail.",/review/rw5452812/?ref_=tt_urv
17 March 2015,mindsclay,10," One of the better Sci-Fi moral/relationship stories
","I just watched the movie ""Interstellar"". Awesome movie. It was a tear jerker for me. It had a daughter/father thing going on, which most of you wouldn't know about that type of situation. I wasn't merely having tears, I actually started bawling for at least 3 points in the story. ",/review/rw5452812/?ref_=tt_urv
22 May 2020,manishdas-47020,10," 12/10 ..Out of words!! It is that good, i wish i could rate more than 10
","This movie is a masterpiece, a pure example of art and how good a movie can be.",/review/rw5452812/?ref_=tt_urv
25 May 2015,thekarmicnomad,6," Quite epic, very long - a bit touchy feely
","This film, although billed as a sci-fi, is really about loss, mortality, apathy and love. The sci-fi element creates a canvass to show off some cgi and add a bit of adventure but little else. The science is where the film shoots itself in both feet. ",/review/rw5452812/?ref_=tt_urv
29 October 2014,gonzaloltovilla,6," Unmatched visuals and writing, yet sentimentalist and most definitely not Nolan's best directorial work
",I will keep this short for the sake of not spoiling anything.,/review/rw5452812/?ref_=tt_urv
9 August 2021,whadema,10," A stellar movie
","I don't give a lot of movies a 10/10, but Interstellar is beyond beautiful. Nolan made a masterpiece that deals with sacrifice and love. Interstellar has the word ""blockbuster"" written all over it, but I think the word ""art"" fits better. Hans Zimmer's score levitates every single scene to a different level and the acting... superb. Interstellar is a 10/10 for me and I hope that Nolan's next movies will have as much hart as this one, because hart is something I really missed in Tenet.",/review/rw5452812/?ref_=tt_urv
11 November 2018,leijona-15930,3," Utter disappointment
","I just saw the 70 mm version of the film (I hadn't seen it before) and I had high hopes of it. After all, in many reviews it was compared to the Holy Grail of science fiction, Kubrick's 2001: Space Odyssey. But instead of cosmological Beethoven I saw a rather ordinary rock'n roll space movie.",/review/rw5452812/?ref_=tt_urv
10 November 2014,bruce_joffe,1," Not quite the Worst Movie of All Time
","Interstellar is Christopher Nolan's big, BigBudget homage to Kubrick's 2001. Except it is not. Where 2001, Robert Zemeckis' Contact (which also cast Matthew McConaughey), and Alfonso Cuarón's Gravity used solid science as a launch for deeper philosophical musings, Interstellar begins with ersatz science and degenerates from there. The premise that a planet orbiting a black hole would be a suitable place to relocate Earth's population (after Earth's environmental collapse) is a fatal flaw. Black holes radiate powerful, deadly radiation, and everything circling around them are inevitably sucked closer and closer into the black hole's crushing gravity. Somehow, the hero (""Cooper"") gets himself inside the black hole unharmed, where he sees myriad display screens of himself at various times in his life. And somehow he sends his past self a message. The illogic of that circular logic (ignores first cause) breaks the entire arc of the storyline, such as it is.",/review/rw5452812/?ref_=tt_urv
10 November 2014,Vishal_s_kumar,10," Beautiful to behold
","Christopher Nolan is a director whose name has, quite literally, become synonymous with realism. The Nolanisation of cinema, which made the gloomy streets of Gotham a bridge between the fantastical and the commonplace, now grounds countless fancies within the mud of our reality. With Interstellar, arguably his first 'true' science-fiction project, Nolan inverts expectation once again, with a film rooted in the mundanity of maths homework but spliced with the fantastic. Opening, tellingly, on a dusty model of the shuttle Atlantis, the film's near-future setting sees humanity starving, squalid and devoid of hope. Eking out an existence in a post- millennial Dust Bowl, Matthew McConaughey's Cooper and his two children — ten year-old daughter Murph (Mackenzie Foy) and her older brother Tom (Timothée Chalamet) — lead a life of agrarian survivalism (while, hearteningly, still reading a great many books). But in Cooper we find a new man cut from old cloth: an all-American hero pulled straight from Philip Kaufman's The Right Stuff. Played with a drawling, Texan swagger underpinned by startling emotional depth, he is Nolan's most traditional lead to date, embodying the wide- eyed wonder of the director's youth; a man for whom we are ""explorers and pioneers, not caretakers"", who casts his lot among the stars as the human race's last, best hope. With the ailing Blue Planet left behind, Interstellar shifts smoothly into second gear. The black abyss rolls out like Magellan's Pacific; an unknowable frontier, final in a way that Roddenberry's never was. According to co-producer Kip Thorne, the spherical wormhole (it's three-dimensional, obviously) and the spinning event horizon of the film's black hole (named Gargantua) are mathematically modelled and true to life. Sitting before a 100-foot screen, though, you won't give a toss about equations because Nolan's starscape is the most mesmerising visual of the year. Gargantua is as captivating as it is terrible: an undulating maelstrom of darkness and light. Like the Hubble telescope on an all-night bender, this is space imagined with a dizzying immensity. The planets themselves are no less spectacular. Cinematographer Hoyte Van Hoytema (replacing Nolan regular Wally Pfister) captures the bleak expanse of southern Iceland as both a watery hell with thousand-foot waves and an icy expanse where even the clouds freeze solid. You'll have to park yourself in front of the biggest screen available to fully appreciate the spectacle. In contrast to the grandeur of space, the ship itself is a scrapyard mutt. Modular and boxy, the Endurance looks like an A-Level CDT workshop, with no hint of aesthetic flourish or extraneous design. Ever the practical filmmaker, Nolan has constructed a functional, utilitarian vessel. Its robotic crew-members, TARS and CASE, are '60s-inspired slabs of chrome; AI encased in LEGO bricks that twist and rearrange to perform complex tasks with minimalist efficiency. Beneath Interstellar's flawless skin, the meat is bloodier and harder to chew. The science comes hard and fast, though Nolans Christopher and Jonah shore up the quantum mechanics with generous expository hand-holding. Astrophysics is the vehicle not the destination, however, and Interstellar's gravitational centre is far more down to Earth. Interstellar scales the heights and plumbs the depths of humanity, pitting the selfish against the selfless, higher morality against survival instinct. As Cooper, scientist Brand (Anne Hathaway) and crew draw closer to their destination, complications require tough decisions; the sanctity of the mission wars with the hope of a return trip. That the undertaking isn't quite as advertised doesn't come as a shock, but the cruelty of the deception lands like a body blow. Nature isn't evil, muses Brand, the only evil in space is what we bring with us. When Interstellar began life back in 2006, Steven Spielberg, not Nolan, was the man in the cockpit; a presence still felt in the relationship between Cooper and Murph. The betrayal of a child abandoned is potent from the outset but the guilt is magnified tenfold when the Endurance's first stop, within the influence of the black hole, means that a few hours stranded planet-side result in two decades passing back on Earth. Cooper's tortured face as he watches his family unspool through 20 years of unanswered video missives is agony, raw and unadorned. Beneath everything else, this is a story about a father and his daughter, the ten-year-old giving way to Jessica Chastain's adult in the blink of a tear-filled eye. With the endless pints of physics chased by shots of moral philosophy, Interstellar can at times feel like a three-year undergraduate course crammed into a three-hour movie. Or, to put it another way, what dinner and a movie with Professor Brian Cox might feel like. The final act compounds the issue, descending into a morass of tesseracts, five-dimensional space and gravitational telephony. It's a dizzying leap from the grounded to the brain- bending that will baffle as many viewers as it inspires. Inception posed questions without clear answers. Interstellar provides all the answers — you just might not understand the question. This is Nolan at his highest-functioning but also his least accessible; a film that eschews conflict for exploration, action for meditation and reflection. This isn't the outer to Inception's inner space (his dreams-within-dreams are airy popcorn-fodder by comparison), but it does wear its smarts just as proudly. Yet for the first time, here Nolan opens his heart as well as his mind. Never a comfortably emotional filmmaker, here he demonstrates a depth of feeling not present in his earlier work. Interstellar is a missive from father to child; a wish to re-instill the wonder of the heavens in a generation for whom the only space is cyber. Anchored in the bottomless depths of paternal love, it's a story about feeling as much as thinking. And if the emotional core is clumsily articulated at times, it's no less powerful for it. Brainy, barmy and beautiful to behold, this is Stephen Hawking's Star Trek: a mind-bending opera of space and time with a soul wrapped up in all the science.",/review/rw5452812/?ref_=tt_urv
20 March 2015,Monkey-D-Luffy,4," A shadow of what a masterpiece is
","I don't know why there are so many gushing reviews of Interstellar here. Well that perplexed feeling looms over most of the contemporary movies I've watched this year. What this movie did, with its naked emotion and soaring music (some of it pretty good), is not convince me that Interstellar is a very good movie, but instead remind me of the genuinely great moments I've experienced watching other visual media. Interstellar was a conduit for me.",/review/rw5452812/?ref_=tt_urv
12 May 2015,Ben_Cheshire,10," Nolan solves the space epic: breathtaking for three hours!
","edit: no idea why this review is so unpopular. I loved Interstellar, I loved 2001: A Space Odyssey, but find 2001 too glacial and was impressed by the amount of pathos Nolan provided in this genre. Yes, HAL is an incredible character, like a spurned lover, but I'm never moved like I was while watching Interstellar.-Ben",/review/rw5452812/?ref_=tt_urv
1 April 2015,bob-rutzel-239-525430,5," Highly Overrated
","Earth is over populated and is running out of food. All crops fail due to the worldwide blight except for corn and in time the corn will fail too. NASA decides to send a ship into space to look for a planet so mankind can survive. Cooper (Matthew McConaughey) a former NASA pilot and now a corn farmer is chosen to pilot the ship. It's been years since he last flew, but hey, it's like riding a bike. They must have seen McConaughey driving that Lincoln in a commercial and said, ""you know, he could be our pilot.""",/review/rw5452812/?ref_=tt_urv
26 March 2015,j-chutlashvili-958-290980,4," Another failure from Nolan
","Well, this one is another failure movie from Nolan after I saw Inception (which I find totally rubbish). I waited for this movie such a long time, it had 9.0 ratings on IDMB, so I thought it would be as great as Ridley Scott's Prometheus which I like a lot, but this movie is big disappointment, not even close to Prometheus. Both plot & acting are boring. Movie is almost 3 hours & when you watch it, it even seems longer. For the entire movie I was feeling like: ""The best part of the movie should come soon now"", but it never came. It was so damn boring & with a stupidly unrealistic scenery. Like little girl can read Morse code (seriously? Who's interested in a Morse code in modern time? Especially in children..) & she reads from the ghost who sent her this codes via bookshell & after several years this girl (which is already grown adult) somehow finds out that answers of surviving humanity & disappearance of her father must be in her room where she was reading these Morse code & at that time her father which is in a black hole & which is that ghost by the way, is behind that bookshell sending her a Morse code via clock & his daughter is so damn smart, that she finds out this everything & saves mankind from the doom, lol. What a dumbass scenery. Seriously I don't understand how people give this boring movie 9/10. It seems most of those people are just a Nolan blind fanboys or paid ones. Oh, by the way. we got Hans Zimmer in soundtracks & despite, that he's very good composer, his compositions doesn't fit this movie at all. It makes movie more drama, than SCI-FI & actually movie feels more drama than SCI-FI.",/review/rw5452812/?ref_=tt_urv
23 March 2015,tjoff,1," My ""understanding"" of the story (contains multiple spoilers)
","1. Cooper is driving around with his kids to catch a drone. This has nothing to do with the story, but apparently someone thought the movie was not long enough ",/review/rw5452812/?ref_=tt_urv
6 December 2014,sivathexpandable,10," Second to none!
","I'm a Huge fan of Christopher! I've been waiting for this movie since I heard about Matthew teaming up with Christopher for their new movie. I don't have words to explain about this movie. This movie is a masterpiece, based on the importance of the humanity. How important our species to us? Whom will you save when you get the edge of your life? Is it the Species or its just your family or you save yourself and leave others?! Do you follow your heart or your mind? These are the questions we face when we watch this movie! Cast is excellent! Christopher explained about a theory, theory which says that we are not alone! There are beings out there who are Superior to us or it's just us(THEY) who will evolve in the future! One thing is for sure, the person who's going to watch this movie should have some imagination skills and a good grip on Physics!!! I got a lot to tell but I don;t want to spoil the Surprise!!!! Go watch it!!!!!!!!! Don't miss it!!!!!!!! One in a Decade Movie!!!!!",/review/rw5452812/?ref_=tt_urv
26 May 2015,hall895,6," More admired than enjoyed
","There is much to admire about Interstellar. It is a film with a thoroughly compelling, thought-provoking story. The visuals are spectacular, the effects are brilliantly done. The performances are all quite good. There are moments of great drama, moments of almost unbearable tension. And there are moments which are genuinely awe-inspiring. This is a film which can fill you with wonder. So why, after seeing the film, do I feel a little bit let down? I am left with the nagging sense that for all the film has going for it Interstellar just is not entertaining enough. And films are first and foremost meant to entertain. This is a noble effort from director Christopher Nolan. He crafted a film which is in many ways quite special. But while you admire what Nolan accomplished is this a film you want to come back to? Do you want to see it again and again? Probably not. It lacks that little spark of entertainment that any film needs to be truly spectacular, to make you want to come back for more.",/review/rw5452812/?ref_=tt_urv
28 May 2019,goddangwatir,," A true masterpiece of the modern era
","One thing is clear; Interstellar is definetely one of the greatest movies that I have ever seen. The music, the acting, the visuals... Nolan brilliantly and skillfully mixes it all into a delicious stew of suspense, drama and physics of epic porportions! If I got the chance to completely forget about a movie, I would choose to forget Interstellar. So that I could watch it again for the first time. That is how bloody amazing it is!",/review/rw5452812/?ref_=tt_urv
27 August 2021,markipelago,10," Dare I say it's a space opera? When story and music collide perfectly
","I wanted to see this on the large screen so badly when it was coming to theaters, but nobody in my immediate sphere could see it with me. So on an afternoon in December I say all by myself in the theater to see it in the middle of the day with almost nobody around me. Probably for the best, considering how badly I bawled my eyes out in various parts of it.",/review/rw5452812/?ref_=tt_urv
27 January 2019,toutouguy,10," Don't let him leave, Murph!
",Quite possibly one of the greatest pieces of film of the decade? Century?,/review/rw5452812/?ref_=tt_urv
4 April 2015,antoinebachmann,9," Masterpiece?
",For me Interstellar ranks right up there:,/review/rw5452812/?ref_=tt_urv
5 November 2020,hariiharannts,10," The best ever
",The first best space and sci fi film ever I saw. The story flow and the conveying part of the film has the most contribution. It has the high mark of Nolan's creations. I doesn't wanna say more words on this. This is a must watchable film to every movie lovers.,/review/rw5452812/?ref_=tt_urv
27 June 2022,rayyquintero,9," Best Space Thriller
","This movie was insane, no other way to put it. The movie is all about adapting to life or death situations in pursuit of a challenging goal- to find the planet capable of sustaining life. Perhaps the most difficult decision Cooper makes is leaving his children to go on his exploration, leaving them for multiple decades. This movie explores the idea of difference dimensions, wormholes, singularities, and has one of the most nerve-wrecking third acts in all of film. The acting was amazing and I can confidently say this is my favorite space movie.",/review/rw5452812/?ref_=tt_urv
22 March 2021,marla-erwin,9," Sharp, original sci-fi adventure with a punch
","A team of astronauts travels through a wormhole seeking a new home for humanity as Earth becomes inhabitable. Sounds like a hundred other science fiction movies over the last 50 years, but the approach is utterly unique.",/review/rw5452812/?ref_=tt_urv
13 March 2017,VardAntinyan,6," Nice poetry, vapid science.
","One thing I learned from great movies is that they have their quality aspects proportional to each other. You imagine what you get if you have great acting and poor directing, or great directing and poor story, or great story and poor focus.",/review/rw5452812/?ref_=tt_urv
7 November 2014,eduardo-edufern,4," Big disappointment. Not black hole but plenty of holes.
","Attention: there might be spoilers here, but otherwise it is just not possible to discuss the film, IMHO. So do not read further if you have not seen it yet. Actually it is the first Nolan film I see, and I am open-mouthed at the HUGE hype preceding it. The film does not fulfill the expectations in most ways. The worst is the insufferable dialogue, which forces good actors into ineptness, Matt Damon being a particularly sad example. The whole screenplay needed about twenty (thousand) revisions more. There are characters that are completely superfluous, so much that one gets killed without any repercussions in the plot at all. And they do not seem to have a use for the character Romilly, either, except getting older. The idea of the NASA chief being a villain is preposterous; why send people on a mission you know they are going to fail? And his own daughter? Since it is all secret, which gallery would he be playing to? (and mind you, Caine is one of the very very few convincing characters, the other ones being Ellen Burstyin and the robots). There are huge scientific errors too, in spite of Kip Thorne. To slow time so much in the water planet, the gravity would have to crush the astronauts in essentially the first instant. A solution would have been to have the planet (or the ship) move nearer the speed of light, but apparently nobody thought of that. Points are about as subtle as a kick in the stomach, and I fail to see why anybody would think the science is ""dense"" and the film is ""complex"". Special effects are good. of course, but not as much as the hype says. And, sorry, if you get near a black hole, you would be thinned out like spaghetti by the enormous gravity. It is just impossible not only to survive, but to get out. The ""They"" is just a ""Deus ex machina"" to save the main plot from its own inepcy, and since this is all supposed to be so scientific, their appearance in the plot is completely arbitrary and illogical. And what, pray, would be these ""quantum data""? Since the quantic theory applies only in extremely small dimensions, why go look for it in space?. Somebody thought it sounded cute, I guess. There was no need to be realistic and scientific if we are getting out of the mire by miracle. The ending is maybe the best part, at times moving, but the notion that somebody who has been in hospital and will be let out only in ""a couple of days"" can rush to a rocket and take off, without space suit, raining, or assistance, as if it was a bicycle, seems ridiculous. My first and last Nolan film, I suspect.",/review/rw5452812/?ref_=tt_urv
1 April 2015,RocketeerFlyer,9," 2001 remade & re-imagined for a New Generation
",Do you like only Action Films? then this is probably not for you.,/review/rw5452812/?ref_=tt_urv
30 March 2015,fearthebeast360,10," Interstellar
","This films amazing. sure its not everyones cup of tea but the visual effects is incredible and the science and time put into the film is beyond me. Its unique, original, fun and emotional. The score to this film is flawless. This film is so ambitious i wouldn't think any other director could pull it of. ( maybe Spielberg)The acting is really good and you can feel the bond between Cooper and Murph. The dialogue was okay and the ending was excellent, very beautiful and strong but very Hollywood.",/review/rw5452812/?ref_=tt_urv
22 January 2016,prashanth-rp,10," As beautiful as a sunset
","I am not sure if we fully understand the movie or if we should or if we can. Its just like watching a beautiful sunset. Slow, Beautiful, Inspiring and Philosophical.",/review/rw5452812/?ref_=tt_urv
2 May 2015,TheReviewMaster,7," Stellar: Another Nolan Treat
","I like to keep my reviews simple and spoiler free, and with films like Interstellar it truly is best to watch without an iota of a spoiler. Nolan has just performed another Inception (at least into my mind, and I hope into every other mind who spends well-earned time with the Nolan's), bringing advanced scientific theory into the mainstream via the Hollywood Blockbuster. Nolan is making smart movies, and not treating audiences like idiots, which is what every director and producer needs to start doing a bit more of.",/review/rw5452812/?ref_=tt_urv
17 September 2020,johan_rylander-49363,1," A big dissapointment!
","This is a typical movie that only gets high rated cause of its high status maker and actors. The movie itself and its story is just like any budget crap.
Its not logical at all!",/review/rw5452812/?ref_=tt_urv
7 June 2021,Ron_Solina,10," Christopher Nolan's masterpiece
","This is by far Nolan's masterpiece of filmmaking in its scope, sagacity, and spectacle.",/review/rw5452812/?ref_=tt_urv
22 January 2015,keyope,6," Entertaining but flawed
","I thought this film was very watchable and entertaining. At times it's brilliant but at other times it's cringeworthy. Some of the dialogue and forced conversations were straight out of a B Movie. What really bothered me though is that there are some extremely technical conversations that make no sense to the average person and they go on for 5 minutes. At other times there is no explanation for what is happening and I sat there frowning and wondering what was going on. But then some of the obvious plot points were massively over-explained. And then there's the glaring plot holes. Matthew Mcconaughey finds a secret NASA base near his house and when they find out he used to be a space pilot they ask him to fly their new mission for them. So a day later he's on his way into space after a quick ""see ya kids"". This gave the screenwriter the opportunity to use him as the dumbo who constantly asks his crew mates what's going on. I mean, how on earth did a trained NASA pilot not know anything about black holes or wormholes? Don't even get me started on the bit where Matt Damon showed up. Overall this has some magnificent special effects, a few great moments of tension and emotion and some smart plot twists. But because it's all played out so seriously it makes the glaring mistakes stand out. It's like watching the last ever episode of the 70's Battlestar Galactica ""The Return of Starbuck"", but at least that show knew it was a bit of fun. This takes itself very seriously, but it has a talking robot in it that looks like a vending machine. Nuff said.",/review/rw5452812/?ref_=tt_urv
